Year,TextGrid,TierNumber,TierName,useable, 
2008,2008_06_1595.TextGrid,3,Alito(SA),0,name cannot get
2008,2008_06_1595.TextGrid,4,Kennedy(AK),0,name cannot get
2008,2008_06_1595.TextGrid,5,Ginsburg(RG),0,name cannot get
2008,2008_06_1595.TextGrid,6,Breyer(SB),0,name cannot get
2008,2008_06_1595.TextGrid,7,Stevens(JS),0,name cannot get
2008,2008_06_1595.TextGrid,8,Souter(DS),0,name cannot get
2008,2008_06_1595.TextGrid,9,SchnapperEric,0,name cannot get
2008,2008_06_1595.TextGrid,10,BlattLisa,0,name cannot get
2008,2008_06_1595.TextGrid,11,YoungFrancis,0,name cannot get
2008,2008_07_1015.TextGrid,1,david h souter,1,
2008,2008_07_1015.TextGrid,2,antonin scalia,1,
2008,2008_07_1015.TextGrid,3,john g roberts jr,1,
2008,2008_07_1015.TextGrid,4,john paul stevens,1,
2008,2008_07_1015.TextGrid,5,anthony kennedy,1,
2008,2008_07_1015.TextGrid,6,alexander a reinert,1,
2008,2008_07_1015.TextGrid,7,gregory g garre,1,
2008,2008_07_1015.TextGrid,8,samuel a alito jr,1,
2008,2008_07_1015.TextGrid,9,ruth bader ginsburg,1,
2008,2008_07_1015.TextGrid,10,stephen g breyer,1,
2008,2008_07_10374.TextGrid,1,john paul stevens,1,
2008,2008_07_10374.TextGrid,2,anthony kennedy,1,
2008,2008_07_10374.TextGrid,3,david h souter,1,
2008,2008_07_10374.TextGrid,4,samuel a alito jr,1,
2008,2008_07_10374.TextGrid,5,antonin scalia,1,
2008,2008_07_10374.TextGrid,6,ruth bader ginsburg,1,
2008,2008_07_10374.TextGrid,7,jason e murtagh,1,
2008,2008_07_10374.TextGrid,8,john g roberts jr,1,
2008,2008_07_10374.TextGrid,9,stephen g breyer,1,
2008,2008_07_10374.TextGrid,10,barbara d underwood,1,
2008,2008_07_10441.TextGrid,1,michael r dreeben,1,
2008,2008_07_10441.TextGrid,2,david h souter,1,
2008,2008_07_10441.TextGrid,3,antonin scalia,1,
2008,2008_07_10441.TextGrid,4,john g roberts jr,1,
2008,2008_07_10441.TextGrid,5,john paul stevens,1,
2008,2008_07_10441.TextGrid,6,anthony kennedy,1,
2008,2008_07_10441.TextGrid,7,david l mccolgin,1,
2008,2008_07_10441.TextGrid,8,samuel a alito jr,1,
2008,2008_07_10441.TextGrid,9,ruth bader ginsburg,1,
2008,2008_07_10441.TextGrid,10,stephen g breyer,1,
2008,2008_07_1059.TextGrid,1,h bartow farr iii,1,
2008,2008_07_1059.TextGrid,2,david h souter,1,
2008,2008_07_1059.TextGrid,3,antonin scalia,1,
2008,2008_07_1059.TextGrid,4,john g roberts jr,1,
2008,2008_07_1059.TextGrid,5,john paul stevens,1,
2008,2008_07_1059.TextGrid,6,anthony kennedy,1,
2008,2008_07_1059.TextGrid,7,caitlin j halligan,1,
2008,2008_07_1059.TextGrid,8,ruth bader ginsburg,1,
2008,2008_07_1059.TextGrid,9,malcolm l stewart,1,
2008,2008_07_1059.TextGrid,10,stephen g breyer,1,
2008,2008_07_1090.TextGrid,1,Lawyer11,0,name cannot get
2008,2008_07_1090.TextGrid,2,Souter,0,name cannot get
2008,2008_07_1090.TextGrid,3,Scalia,0,name cannot get
2008,2008_07_1090.TextGrid,4,Roberts,0,name cannot get
2008,2008_07_1090.TextGrid,5,Lawyer12,0,name cannot get
2008,2008_07_1090.TextGrid,6,Stevens,0,name cannot get
2008,2008_07_1090.TextGrid,7,Kennedy,0,name cannot get
2008,2008_07_1090.TextGrid,8,Alito,0,name cannot get
2008,2008_07_1090.TextGrid,9,Lawyer2,0,name cannot get
2008,2008_07_1090.TextGrid,10,Ginsburg,0,name cannot get
2008,2008_07_1090.TextGrid,11,Breyer,0,name cannot get
2008,2008_07_1114.TextGrid,1,Lawyer1,0,name cannot get
2008,2008_07_1114.TextGrid,2,Lawyer2,0,name cannot get
2008,2008_07_1114.TextGrid,3,Roberts,0,name cannot get
2008,2008_07_1114.TextGrid,4,Scalia,0,name cannot get
2008,2008_07_1114.TextGrid,5,Kennedy,0,name cannot get
2008,2008_07_1114.TextGrid,6,Alito,0,name cannot get
2008,2008_07_1114.TextGrid,7,Souter,0,name cannot get
2008,2008_07_1114.TextGrid,8,Ginsburg,0,name cannot get
2008,2008_07_1114.TextGrid,9,Breyer,0,name cannot get
2008,2008_07_1114.TextGrid,10,Stevens,0,name cannot get
2008,2008_07_1122.TextGrid,1,toby j heytens,1,
2008,2008_07_1122.TextGrid,2,david h souter,1,
2008,2008_07_1122.TextGrid,3,joseph l parkhurst,1,
2008,2008_07_1122.TextGrid,4,antonin scalia,1,
2008,2008_07_1122.TextGrid,5,john g roberts jr,1,
2008,2008_07_1122.TextGrid,6,john paul stevens,1,
2008,2008_07_1122.TextGrid,7,anthony kennedy,1,
2008,2008_07_1122.TextGrid,8,samuel a alito jr,1,
2008,2008_07_1122.TextGrid,9,andrew j pincus,1,
2008,2008_07_1122.TextGrid,10,ruth bader ginsburg,1,
2008,2008_07_1122.TextGrid,11,stephen g breyer,1,
2008,2008_07_1125.TextGrid,1,john paul stevens,1,
2008,2008_07_1125.TextGrid,2,kay h hodge,1,
2008,2008_07_1125.TextGrid,3,charles a rothfeld,1,
2008,2008_07_1125.TextGrid,4,antonin scalia,1,
2008,2008_07_1125.TextGrid,5,ruth bader ginsburg,1,
2008,2008_07_1125.TextGrid,6,john g roberts jr,1,
2008,2008_07_1125.TextGrid,7,stephen g breyer,1,
2008,2008_07_1209.TextGrid,1,christopher j meade,1,
2008,2008_07_1209.TextGrid,2,david h souter,1,
2008,2008_07_1209.TextGrid,3,antonin scalia,1,
2008,2008_07_1209.TextGrid,4,john g roberts jr,1,
2008,2008_07_1209.TextGrid,5,mark r lippman,1,
2008,2008_07_1209.TextGrid,6,john paul stevens,1,
2008,2008_07_1209.TextGrid,7,eric d miller,1,
2008,2008_07_1209.TextGrid,8,anthony kennedy,1,
2008,2008_07_1209.TextGrid,9,samuel a alito jr,1,
2008,2008_07_1209.TextGrid,10,ruth bader ginsburg,1,
2008,2008_07_1209.TextGrid,11,stephen g breyer,1,
2008,2008_07_1216.TextGrid,1,stephen m shapiro,1,
2008,2008_07_1216.TextGrid,2,david h souter,1,
2008,2008_07_1216.TextGrid,3,antonin scalia,1,
2008,2008_07_1216.TextGrid,4,john g roberts jr,1,
2008,2008_07_1216.TextGrid,5,robert s peck,1,
2008,2008_07_1216.TextGrid,6,john paul stevens,1,
2008,2008_07_1216.TextGrid,7,anthony kennedy,1,
2008,2008_07_1216.TextGrid,8,ruth bader ginsburg,1,
2008,2008_07_1216.TextGrid,9,stephen g breyer,1,
2008,2008_07_1239.TextGrid,1,Roberts(JR),0,
2008,2008_07_1239.TextGrid,2,Scalia(AS),0,name cannot get
2008,2008_07_1239.TextGrid,3,Alito(SA),0,name cannot get
2008,2008_07_1239.TextGrid,4,Kennedy(AK),0,name cannot get
2008,2008_07_1239.TextGrid,5,Ginsburg(RG),0,name cannot get
2008,2008_07_1239.TextGrid,6,Breyer(SB),0,name cannot get
2008,2008_07_1239.TextGrid,7,Stevens(JS),0,name cannot get
2008,2008_07_1239.TextGrid,8,Souter(DS),0,name cannot get
2008,2008_07_1239.TextGrid,9,GarreGregory,0,name cannot get
2008,2008_07_1239.TextGrid,10,KendallRichard,0,name cannot get
2008,2008_07_1309.TextGrid,1,marc fernich,1,
2008,2008_07_1309.TextGrid,2,david h souter,1,
2008,2008_07_1309.TextGrid,3,antonin scalia,1,
2008,2008_07_1309.TextGrid,4,john g roberts jr,1,
2008,2008_07_1309.TextGrid,5,anthony kennedy,1,
2008,2008_07_1309.TextGrid,6,anthony yang,1,
2008,2008_07_1309.TextGrid,7,samuel a alito jr,1,
2008,2008_07_1309.TextGrid,8,ruth bader ginsburg,1,
2008,2008_07_1309.TextGrid,9,stephen g breyer,1,
2008,2008_07_1315.TextGrid,1,david h souter,1,
2008,2008_07_1315.TextGrid,2,antonin scalia,1,
2008,2008_07_1315.TextGrid,3,john g roberts jr,1,
2008,2008_07_1315.TextGrid,4,john paul stevens,1,
2008,2008_07_1315.TextGrid,5,steven e mercer,1,
2008,2008_07_1315.TextGrid,6,anthony kennedy,1,
2008,2008_07_1315.TextGrid,7,samuel a alito jr,1,
2008,2008_07_1315.TextGrid,8,ruth bader ginsburg,1,
2008,2008_07_1315.TextGrid,9,stephen g breyer,1,
2008,2008_07_1315.TextGrid,10,charles m sevilla,1,
2008,2008_07_1356.TextGrid,1,nicole saharsky,1,
2008,2008_07_1356.TextGrid,2,matthew j edge,1,
2008,2008_07_1356.TextGrid,3,antonin scalia,1,
2008,2008_07_1356.TextGrid,4,john g roberts jr,1,
2008,2008_07_1356.TextGrid,5,john paul stevens,1,
2008,2008_07_1356.TextGrid,6,samuel a alito jr,1,
2008,2008_07_1356.TextGrid,7,ruth bader ginsburg,1,
2008,2008_07_1356.TextGrid,8,stephen r mcallister,1,
2008,2008_07_1356.TextGrid,9,stephen g breyer,1,
2008,2008_07_1372.TextGrid,1,david h souter,1,
2008,2008_07_1372.TextGrid,2,antonin scalia,1,
2008,2008_07_1372.TextGrid,3,mark j bennett,1,
2008,2008_07_1372.TextGrid,4,john g roberts jr,1,
2008,2008_07_1372.TextGrid,5,john paul stevens,1,
2008,2008_07_1372.TextGrid,6,anthony kennedy,1,
2008,2008_07_1372.TextGrid,7,william m jay,1,
2008,2008_07_1372.TextGrid,8,samuel a alito jr,1,
2008,2008_07_1372.TextGrid,9,ruth bader ginsburg,1,
2008,2008_07_1372.TextGrid,10,kannon k shanmugam,1,
2008,2008_07_1372.TextGrid,11,stephen g breyer,1,
2008,2008_07_1410.TextGrid,1,david h souter,1,
2008,2008_07_1410.TextGrid,2,antonin scalia,1,
2008,2008_07_1410.TextGrid,3,john g roberts jr,1,
2008,2008_07_1410.TextGrid,4,john paul stevens,1,
2008,2008_07_1410.TextGrid,5,carter g phillips,1,
2008,2008_07_1410.TextGrid,6,anthony kennedy,1,
2008,2008_07_1410.TextGrid,7,samuel a alito jr,1,
2008,2008_07_1410.TextGrid,8,ruth bader ginsburg,1,
2008,2008_07_1410.TextGrid,9,edwin s kneedler,1,
2008,2008_07_1410.TextGrid,10,stephen g breyer,1,
2008,2008_07_1428.TextGrid,1,christopher j meade,1,
2008,2008_07_1428.TextGrid,2,david h souter,1,
2008,2008_07_1428.TextGrid,3,antonin scalia,1,
2008,2008_07_1428.TextGrid,4,john g roberts jr,1,
2008,2008_07_1428.TextGrid,5,gregory s coleman,1,
2008,2008_07_1428.TextGrid,6,john paul stevens,1,
2008,2008_07_1428.TextGrid,7,anthony kennedy,1,
2008,2008_07_1428.TextGrid,8,samuel a alito jr,1,
2008,2008_07_1428.TextGrid,9,ruth bader ginsburg,1,
2008,2008_07_1428.TextGrid,10,edwin s kneedler,1,
2008,2008_07_1428.TextGrid,11,stephen g breyer,1,
2008,2008_07_1437.TextGrid,1,john paul stevens,1,
2008,2008_07_1437.TextGrid,2,david h souter,1,
2008,2008_07_1437.TextGrid,3,samuel a alito jr,1,
2008,2008_07_1437.TextGrid,4,antonin scalia,1,
2008,2008_07_1437.TextGrid,5,glenn w rhodes,1,
2008,2008_07_1437.TextGrid,6,ruth bader ginsburg,1,
2008,2008_07_1437.TextGrid,7,john g roberts jr,1,
2008,2008_07_1437.TextGrid,8,theodore s allison,1,
2008,2008_07_1601.TextGrid,1,david h souter,1,
2008,2008_07_1601.TextGrid,2,antonin scalia,1,
2008,2008_07_1601.TextGrid,3,kathleen m sullivan,1,
2008,2008_07_1601.TextGrid,4,john g roberts jr,1,
2008,2008_07_1601.TextGrid,5,maureen e mahoney,1,
2008,2008_07_1601.TextGrid,6,john paul stevens,1,
2008,2008_07_1601.TextGrid,7,anthony kennedy,1,
2008,2008_07_1601.TextGrid,8,samuel a alito jr,1,
2008,2008_07_1601.TextGrid,9,ruth bader ginsburg,1,
2008,2008_07_1601.TextGrid,10,malcolm l stewart,1,
2008,2008_07_1601.TextGrid,11,stephen g breyer,1,
2008,2008_07_463.TextGrid,1,david h souter,1,
2008,2008_07_463.TextGrid,2,antonin scalia,1,
2008,2008_07_463.TextGrid,3,john g roberts jr,1,
2008,2008_07_463.TextGrid,4,john paul stevens,1,
2008,2008_07_463.TextGrid,5,anthony kennedy,1,
2008,2008_07_463.TextGrid,6,matt kenna,1,
2008,2008_07_463.TextGrid,7,ruth bader ginsburg,1,
2008,2008_07_463.TextGrid,8,edwin s kneedler,1,
2008,2008_07_463.TextGrid,9,stephen g breyer,1,
2008,2008_07_499.TextGrid,1,gregory g katsas,1,
2008,2008_07_499.TextGrid,2,david h souter,1,
2008,2008_07_499.TextGrid,3,antonin scalia,1,
2008,2008_07_499.TextGrid,4,john g roberts jr,1,
2008,2008_07_499.TextGrid,5,john paul stevens,1,
2008,2008_07_499.TextGrid,6,anthony kennedy,1,
2008,2008_07_499.TextGrid,7,samuel a alito jr,1,
2008,2008_07_499.TextGrid,8,andrew j pincus,1,
2008,2008_07_499.TextGrid,9,ruth bader ginsburg,1,
2008,2008_07_499.TextGrid,10,stephen g breyer,1,
2008,2008_07_526.TextGrid,1,david h souter,1,
2008,2008_07_526.TextGrid,2,antonin scalia,1,
2008,2008_07_526.TextGrid,3,theodore b olson,1,
2008,2008_07_526.TextGrid,4,john g roberts jr,1,
2008,2008_07_526.TextGrid,5,john paul stevens,1,
2008,2008_07_526.TextGrid,6,anthony kennedy,1,
2008,2008_07_526.TextGrid,7,deanne e maynard,1,
2008,2008_07_526.TextGrid,8,samuel a alito jr,1,
2008,2008_07_526.TextGrid,9,ruth bader ginsburg,1,
2008,2008_07_526.TextGrid,10,stephen g breyer,1,
2008,2008_07_543.TextGrid,1,kevin k russell,1,
2008,2008_07_543.TextGrid,2,david h souter,1,
2008,2008_07_543.TextGrid,3,antonin scalia,1,
2008,2008_07_543.TextGrid,4,john g roberts jr,1,
2008,2008_07_543.TextGrid,5,carter g phillips,1,
2008,2008_07_543.TextGrid,6,john paul stevens,1,
2008,2008_07_543.TextGrid,7,lisa schiavo blatt,1,
2008,2008_07_543.TextGrid,8,anthony kennedy,1,
2008,2008_07_543.TextGrid,9,ruth bader ginsburg,1,
2008,2008_07_543.TextGrid,10,stephen g breyer,1,
2008,2008_07_544.TextGrid,1,david h souter,1,
2008,2008_07_544.TextGrid,2,pratik a shah,1,
2008,2008_07_544.TextGrid,3,antonin scalia,1,
2008,2008_07_544.TextGrid,4,john g roberts jr,1,
2008,2008_07_544.TextGrid,5,jeremy friedlander,1,
2008,2008_07_544.TextGrid,6,john paul stevens,1,
2008,2008_07_544.TextGrid,7,anthony kennedy,1,
2008,2008_07_544.TextGrid,8,j bradley oconnell,1,
2008,2008_07_544.TextGrid,9,samuel a alito jr,1,
2008,2008_07_544.TextGrid,10,ruth bader ginsburg,1,
2008,2008_07_544.TextGrid,11,stephen g breyer,1,
2008,2008_07_562.TextGrid,1,david h souter,1,
2008,2008_07_562.TextGrid,2,antonin scalia,1,
2008,2008_07_562.TextGrid,3,theodore b olson,1,
2008,2008_07_562.TextGrid,4,john g roberts jr,1,
2008,2008_07_562.TextGrid,5,douglas hallward driemeier,1,
2008,2008_07_562.TextGrid,6,john paul stevens,1,
2008,2008_07_562.TextGrid,7,anthony kennedy,1,
2008,2008_07_562.TextGrid,8,david c frederick,1,
2008,2008_07_562.TextGrid,9,samuel a alito jr,1,
2008,2008_07_562.TextGrid,10,ruth bader ginsburg,1,
2008,2008_07_562.TextGrid,11,stephen g breyer,1,
2008,2008_07_581.TextGrid,1,curtis e gannon,1,
2008,2008_07_581.TextGrid,2,david h souter,1,
2008,2008_07_581.TextGrid,3,antonin scalia,1,
2008,2008_07_581.TextGrid,4,john g roberts jr,1,
2008,2008_07_581.TextGrid,5,john paul stevens,1,
2008,2008_07_581.TextGrid,6,anthony kennedy,1,
2008,2008_07_581.TextGrid,7,david c frederick,1,
2008,2008_07_581.TextGrid,8,samuel a alito jr,1,
2008,2008_07_581.TextGrid,9,ruth bader ginsburg,1,
2008,2008_07_581.TextGrid,10,stephen g breyer,1,
2008,2008_07_581.TextGrid,11,paul salvatore,1,
2008,2008_07_582.TextGrid,1,david h souter,1,
2008,2008_07_582.TextGrid,2,antonin scalia,1,
2008,2008_07_582.TextGrid,3,john g roberts jr,1,
2008,2008_07_582.TextGrid,4,john paul stevens,1,
2008,2008_07_582.TextGrid,5,carter g phillips,1,
2008,2008_07_582.TextGrid,6,anthony kennedy,1,
2008,2008_07_582.TextGrid,7,gregory g garre,1,
2008,2008_07_582.TextGrid,8,ruth bader ginsburg,1,
2008,2008_07_582.TextGrid,9,stephen g breyer,1,
2008,2008_07_588.TextGrid,1,richard j lazarus,1,
2008,2008_07_588.TextGrid,2,david h souter,1,
2008,2008_07_588.TextGrid,3,antonin scalia,1,
2008,2008_07_588.TextGrid,4,john g roberts jr,1,
2008,2008_07_588.TextGrid,5,maureen e mahoney,1,
2008,2008_07_588.TextGrid,6,john paul stevens,1,
2008,2008_07_588.TextGrid,7,daryl joseffer,1,
2008,2008_07_588.TextGrid,8,anthony kennedy,1,
2008,2008_07_588.TextGrid,9,samuel a alito jr,1,
2008,2008_07_588.TextGrid,10,ruth bader ginsburg,1,
2008,2008_07_588.TextGrid,11,stephen g breyer,1,
2008,2008_07_591.TextGrid,1,david h souter,1,
2008,2008_07_591.TextGrid,2,jeffrey l fisher,1,
2008,2008_07_591.TextGrid,3,antonin scalia,1,
2008,2008_07_591.TextGrid,4,john g roberts jr,1,
2008,2008_07_591.TextGrid,5,martha coakley,1,
2008,2008_07_591.TextGrid,6,john paul stevens,1,
2008,2008_07_591.TextGrid,7,anthony kennedy,1,
2008,2008_07_591.TextGrid,8,lisa h schertler,1,
2008,2008_07_591.TextGrid,9,samuel a alito jr,1,
2008,2008_07_591.TextGrid,10,ruth bader ginsburg,1,
2008,2008_07_591.TextGrid,11,stephen g breyer,1,
2008,2008_07_608.TextGrid,1,nicole saharsky,1,
2008,2008_07_608.TextGrid,2,david h souter,1,
2008,2008_07_608.TextGrid,3,antonin scalia,1,
2008,2008_07_608.TextGrid,4,john g roberts jr,1,
2008,2008_07_608.TextGrid,5,john paul stevens,1,
2008,2008_07_608.TextGrid,6,anthony kennedy,1,
2008,2008_07_608.TextGrid,7,samuel a alito jr,1,
2008,2008_07_608.TextGrid,8,ruth bader ginsburg,1,
2008,2008_07_608.TextGrid,9,troy n giatras,1,
2008,2008_07_608.TextGrid,10,stephen g breyer,1,
2008,2008_07_610.TextGrid,1,john paul stevens,1,
2008,2008_07_610.TextGrid,2,anthony kennedy,1,
2008,2008_07_610.TextGrid,3,jeremiah a collins,1,
2008,2008_07_610.TextGrid,4,david h souter,1,
2008,2008_07_610.TextGrid,5,samuel a alito jr,1,
2008,2008_07_610.TextGrid,6,antonin scalia,1,
2008,2008_07_610.TextGrid,7,ruth bader ginsburg,1,
2008,2008_07_610.TextGrid,8,w james young,1,
2008,2008_07_610.TextGrid,9,john g roberts jr,1,
2008,2008_07_610.TextGrid,10,stephen g breyer,1,
2008,2008_07_615.TextGrid,1,carter g phillips,1,
2008,2008_07_615.TextGrid,2,anthony kennedy,1,
2008,2008_07_615.TextGrid,3,david h souter,1,
2008,2008_07_615.TextGrid,4,ruth bader ginsburg,1,
2008,2008_07_615.TextGrid,5,john g roberts jr,1,
2008,2008_07_615.TextGrid,6,douglas hallward driemeier,1,
2008,2008_07_615.TextGrid,7,stephen g breyer,1,
2008,2008_07_615.TextGrid,8,david jeremy bederman,1,
2008,2008_07_636.TextGrid,1,Roberts(JR),0,name cannot get
2008,2008_07_636.TextGrid,2,Scalia(AS),0,name cannot get
2008,2008_07_636.TextGrid,3,Alito(SA),0,name cannot get
2008,2008_07_636.TextGrid,4,Kennedy(AK),0,name cannot get
2008,2008_07_636.TextGrid,5,Ginsburg(RG),0,name cannot get
2008,2008_07_636.TextGrid,6,Bryer(SB),0,name cannot get
2008,2008_07_636.TextGrid,7,Souter(DS),0,name cannot get
2008,2008_07_636.TextGrid,8,FurlowDavid,0,name cannot get
2008,2008_07_636.TextGrid,9,KrugerLeondra,0,name cannot get
2008,2008_07_636.TextGrid,10,LevyMark,0,name cannot get
2008,2008_07_689.TextGrid,1,david h souter,1,
2008,2008_07_689.TextGrid,2,antonin scalia,1,
2008,2008_07_689.TextGrid,3,john g roberts jr,1,
2008,2008_07_689.TextGrid,4,john paul stevens,1,
2008,2008_07_689.TextGrid,5,daryl joseffer,1,
2008,2008_07_689.TextGrid,6,christopher g browning jr,1,
2008,2008_07_689.TextGrid,7,anthony kennedy,1,
2008,2008_07_689.TextGrid,8,samuel a alito jr,1,
2008,2008_07_689.TextGrid,9,ruth bader ginsburg,1,
2008,2008_07_689.TextGrid,10,carl w thurman iii,1,
2008,2008_07_689.TextGrid,11,stephen g breyer,1,
2008,2008_07_6984.TextGrid,1,john paul stevens,1,
2008,2008_07_6984.TextGrid,2,anthony kennedy,1,
2008,2008_07_6984.TextGrid,3,david h souter,1,
2008,2008_07_6984.TextGrid,4,antonin scalia,1,
2008,2008_07_6984.TextGrid,5,thomas c goldstein,1,
2008,2008_07_6984.TextGrid,6,ruth bader ginsburg,1,
2008,2008_07_6984.TextGrid,7,john g roberts jr,1,
2008,2008_07_6984.TextGrid,8,stephen g breyer,1,
2008,2008_07_6984.TextGrid,9,sean d jordan,1,
2008,2008_07_751.TextGrid,1,Lawyer1,0,name cannot get
2008,2008_07_751.TextGrid,2,Souter,0,name cannot get
2008,2008_07_751.TextGrid,3,Roberts,0,name cannot get
2008,2008_07_751.TextGrid,4,Lawyer1Support,0,name cannot get
2008,2008_07_751.TextGrid,5,Stevens,0,name cannot get
2008,2008_07_751.TextGrid,6,Kennedy,0,name cannot get
2008,2008_07_751.TextGrid,7,Alito,0,name cannot get
2008,2008_07_751.TextGrid,8,Ginsburg,0,name cannot get
2008,2008_07_751.TextGrid,9,Lawyer2,0,name cannot get
2008,2008_07_751.TextGrid,10,Breyer,0,name cannot get
2008,2008_07_772.TextGrid,1,CollinsWilliamB,0,name cannot get
2008,2008_07_772.TextGrid,2,FisherJeffreyL,0,name cannot get
2008,2008_07_772.TextGrid,3,SouterDavidH,0,name cannot get
2008,2008_07_772.TextGrid,4,ScaliaAntonin,0,name cannot get
2008,2008_07_772.TextGrid,5,RobertsJohnG,0,name cannot get
2008,2008_07_772.TextGrid,6,StevensJohnPaul,0,name cannot get
2008,2008_07_772.TextGrid,7,KennedyAnthony,0,name cannot get
2008,2008_07_772.TextGrid,8,AlitoSamuelA,0,name cannot get
2008,2008_07_772.TextGrid,9,GinsburgRuthBader,0,name cannot get
2008,2008_07_772.TextGrid,10,BreyerStephenG,0,name cannot get
2008,2008_07_772.TextGrid,11,Unknown,0,name cannot get
2008,2008_07_8521.TextGrid,1,david h souter,1,
2008,2008_07_8521.TextGrid,2,antonin scalia,1,
2008,2008_07_8521.TextGrid,3,john g roberts jr,1,
2008,2008_07_8521.TextGrid,4,dana c hansen chavis,1,
2008,2008_07_8521.TextGrid,5,john paul stevens,1,
2008,2008_07_8521.TextGrid,6,anthony kennedy,1,
2008,2008_07_8521.TextGrid,7,william m jay,1,
2008,2008_07_8521.TextGrid,8,samuel a alito jr,1,
2008,2008_07_8521.TextGrid,9,ruth bader ginsburg,1,
2008,2008_07_8521.TextGrid,10,stephen g breyer,1,
2008,2008_07_854.TextGrid,1,michael r dreeben,1,
2008,2008_07_854.TextGrid,2,david h souter,1,
2008,2008_07_854.TextGrid,3,antonin scalia,1,
2008,2008_07_854.TextGrid,4,john g roberts jr,1,
2008,2008_07_854.TextGrid,5,timothy t coates,1,
2008,2008_07_854.TextGrid,6,john paul stevens,1,
2008,2008_07_854.TextGrid,7,anthony kennedy,1,
2008,2008_07_854.TextGrid,8,samuel a alito jr,1,
2008,2008_07_854.TextGrid,9,e joshua rosenkranz,1,
2008,2008_07_854.TextGrid,10,ruth bader ginsburg,1,
2008,2008_07_854.TextGrid,11,stephen g breyer,1,
2008,2008_07_869.TextGrid,1,david h souter,1,
2008,2008_07_869.TextGrid,2,antonin scalia,1,
2008,2008_07_869.TextGrid,3,john g roberts jr,1,
2008,2008_07_869.TextGrid,4,clay riggs smith,1,
2008,2008_07_869.TextGrid,5,john paul stevens,1,
2008,2008_07_869.TextGrid,6,anthony kennedy,1,
2008,2008_07_869.TextGrid,7,jeremiah a collins,1,
2008,2008_07_869.TextGrid,8,samuel a alito jr,1,
2008,2008_07_869.TextGrid,9,ruth bader ginsburg,1,
2008,2008_07_869.TextGrid,10,stephen g breyer,1,
2008,2008_07_901.TextGrid,1,david h souter,1,
2008,2008_07_901.TextGrid,2,antonin scalia,1,
2008,2008_07_901.TextGrid,3,john g roberts jr,1,
2008,2008_07_901.TextGrid,4,mary h williams,1,
2008,2008_07_901.TextGrid,5,john paul stevens,1,
2008,2008_07_901.TextGrid,6,ernest g lannet,1,
2008,2008_07_901.TextGrid,7,anthony kennedy,1,
2008,2008_07_901.TextGrid,8,ruth bader ginsburg,1,
2008,2008_07_901.TextGrid,9,stephen g breyer,1,
2008,2008_07_9712.TextGrid,1,anthony kennedy,1,
2008,2008_07_9712.TextGrid,2,lars r isaacson,1,
2008,2008_07_9712.TextGrid,3,david h souter,1,
2008,2008_07_9712.TextGrid,4,antonin scalia,1,
2008,2008_07_9712.TextGrid,5,ruth bader ginsburg,1,
2008,2008_07_9712.TextGrid,6,john g roberts jr,1,
2008,2008_07_9995.TextGrid,1,matthew d roberts,1,
2008,2008_07_9995.TextGrid,2,david h souter,1,
2008,2008_07_9995.TextGrid,3,antonin scalia,1,
2008,2008_07_9995.TextGrid,4,john g roberts jr,1,
2008,2008_07_9995.TextGrid,5,john paul stevens,1,
2008,2008_07_9995.TextGrid,6,anthony kennedy,1,
2008,2008_07_9995.TextGrid,7,james k leven,1,
2008,2008_07_9995.TextGrid,8,samuel a alito jr,1,
2008,2008_07_9995.TextGrid,9,ruth bader ginsburg,1,
2008,2008_07_9995.TextGrid,10,michael a scodro,1,
2008,2008_07_9995.TextGrid,11,stephen g breyer,1,
2008,2008_08_108.TextGrid,1,kevin k russell,1,
2008,2008_08_108.TextGrid,2,toby j heytens,1,
2008,2008_08_108.TextGrid,3,david h souter,1,
2008,2008_08_108.TextGrid,4,antonin scalia,1,
2008,2008_08_108.TextGrid,5,john g roberts jr,1,
2008,2008_08_108.TextGrid,6,john paul stevens,1,
2008,2008_08_108.TextGrid,7,anthony kennedy,1,
2008,2008_08_108.TextGrid,8,samuel a alito jr,1,
2008,2008_08_108.TextGrid,9,ruth bader ginsburg,1,
2008,2008_08_108.TextGrid,10,stephen g breyer,1,
2008,2008_08_146.TextGrid,1,paul m de marco,1,
2008,2008_08_146.TextGrid,2,m miller baker,1,
2008,2008_08_146.TextGrid,3,david h souter,1,
2008,2008_08_146.TextGrid,4,antonin scalia,1,
2008,2008_08_146.TextGrid,5,john g roberts jr,1,
2008,2008_08_146.TextGrid,6,john paul stevens,1,
2008,2008_08_146.TextGrid,7,anthony kennedy,1,
2008,2008_08_146.TextGrid,8,samuel a alito jr,1,
2008,2008_08_146.TextGrid,9,ruth bader ginsburg,1,
2008,2008_08_146.TextGrid,10,stephen g breyer,1,
2008,2008_08_192.TextGrid,1,john paul stevens,1,
2008,2008_08_192.TextGrid,2,eric d miller,1,
2008,2008_08_192.TextGrid,3,anthony kennedy,1,
2008,2008_08_192.TextGrid,4,david h souter,1,
2008,2008_08_192.TextGrid,5,antonin scalia,1,
2008,2008_08_192.TextGrid,6,samuel a alito jr,1,
2008,2008_08_192.TextGrid,7,sri srinivasan,1,
2008,2008_08_192.TextGrid,8,ruth bader ginsburg,1,
2008,2008_08_192.TextGrid,9,john g roberts jr,1,
